url,cp,prix,etg,asc,ter,park,maj,ref,disp,gar,transp,prox,surf,const,toil,toil_sep,sdb,meuble,rang,chauf,cuis,code,gard,ent,calme,piece,descr,hon,tel,score_gen,nb_votes,date_last_vote,score_shop,score_rest,score_rep,score_transp,score_cult,score_neigh,score_safe,score_clean,score_calm,score_price,score_green,score_traf,score_air,score_park,price_var_date,price_var_eve,price_var_price,price_var_src
http://www.seloger.com/annonces/achat/appartement/paris-15eme-75/81705321.htm,75015,560 000 ,4,non,non,0,19 / 11 / 2013,3752,,,metro_paris:Convention,,66 m²,,1,,,,,,séparée,oui,,,oui,3,"3/4 pièces, Métro Convention, Au 4ème étage sans ascenseur d'un immeuble ancien, appartement de 65,65 m² loi Carrez, composé d'un grand double séjour, 2 chambres, cuisine indépendante, salle d'eau et WC séparés. Plan en étoile sans perte de place. Cet appartement, calme, se trouve à proximité de nombreux transports et commerces. Possibilité 3ème chambre. Vendu avec cave.",,01 48 28 90 50,Très agréable,29,17/10/2013,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/achat/appartement/paris-1er-75/83178971.htm,75001,560 000 ,5,oui,non,N.C,20 / 11 / 2013,AP3269,,,,,53 m²,,1,,,,,,,,,,oui,2,Louvre Saint honoré dans bel immeuble ancien situe au 5ème et dernier étage avec ascenseur grand 2 pièces en duplex appartement clair calme et ensoleillé vue dégagée.,,01 42 72 77 26,Très agréable,11,29/12/2012,4,4,4,4,4,4,4,4,3,3,4,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-1er-75/palais-royal/83462193.htm,75001,560 000 ,5,non,non,0,20 / 11 / 2013,PAV-1830,,,metro_paris:Palais Royal-Musee du Louvre,Louvre — Rivoli,50 m²,,1,oui,,,,individuel...,américaine...,oui,oui,,oui,2,"Paris 1er arr. - Palais Royal. Au 5ème étage d'un immeuble pierre de Paris bien entretenu, charmant deux pièces composé d'un grand séjour avec cuisine ouverte aménagée et équipée, d'une chambre avec salle de bains attenante et d'un toilette séparé.
En parfait état général, l'appartement offre une agréable vue sur une vaste cour pavée. Ensoleillé et calme, cet appartement bénéficie du charme de l'ancien avec ses poutres apparentes et ses beaux volumes.
Une cave agrémente ce bien.",,01 42 96 62 10,Très agréable,11,29/12/2012,4,4,4,4,4,4,4,4,3,3,4,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-5eme-75/jardin-des-plantes/83713691.htm,75005,560 000 ,4,oui,non,N.C,20 / 11 / 2013,aur/car,,,"metro_paris:Cardinal-Lemoine,Place Monge (Jardin des Plantes)",Cardinal Lemoine,49 m²,,,,,,,,,,,oui,,2,"Au coeur du quartier Latin, entre le jardin des plantes et le Panthéon, immeuble ancien de bon standing, au 4ème étage ascenseur, bel appartement traversant de 2 pièces en bon état, vue dégagée et arborée, très ensoleillé: entrée, vaste séjour avec poutres apparentes, grande cuisine dinatoire, chambre, salle de bains et grande cave.",,01 42 84 85 00,Très agréable,10,17/11/2013,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/81716081.htm,75018,560 000 ,2,oui,non,0,20 / 11 / 2013,IPAR1946,,,metro_paris:Abbesses,,60 m²,1999,1,,,,oui,,équipée,oui,oui,oui,oui,2,"ABBESSES !! RUE DE CHAPPE !! SPACIEUX 2 PIÈCES DE 60M² VUE SUR LE JARDIN DU SACRÉ COEUR !! Spacieux 2 Pièces de 60m², 2ème Étage avec ascenseur Comprenant une belle entrée avec rangements, un séjour, une chambre, une salle de bains avec baignoire, une cuisine indépendante, un débarras, un WC séparés Tout le charme de l'ancien: Parquet, Cheminée, Moulures et Belle hauteur sous plafond Vue dégagé/ Vue sur le Jardin du Sacré Coeur VENDU LOUE Belle Immeuble Pierre de Taille Ravalé avec présence d'un gardien. VENDU AVEC UNE CAVE Contact PATRICIA 06.76.55.32. 93.",,01 53 09 23 53,Séduisante,30,18/11/2013,4,4,3,4,3,3,3,3,3,4,3,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-17eme-75/pereire-malesherbes/83489629.htm,75017,560 000 ,1,non,non,0,15 / 11 / 2013,10022968,,,"metro_paris:Malesherbes,Villiers",Jouffroy d'Abbans,60 m²,,1,,,,,,américaine...,oui,oui,,,3,"EXCLUSIVITÉ Jouffroy d'Abbans/ Péreire - Dans un immeuble Pierre de taille, bel appartement composé de: grand séjour, cuisine américaine équipée, 2 chambres, salle de bains avec WC, 2 caves. Charme de l'ancien: parquet, moulures, cheminée. Très clair et calme. Vue sur belle impasse arborée.",,01 43 18 01 00,Très agréable,36,01/10/2013,4,4,4,4,3,4,4,3,4,3,4,3,3,3
http://www.seloger.com/annonces/achat/appartement/paris-3eme-75/enfants-rouges/79885503.htm,75003,560 000 ,6,non,non,0,20 / 11 / 2013,FRM6403,,,metro_paris:Filles du Calvaire,,67 m²,,,,,,,,,,,,,3,"DERNIER ÉTAGE - ESPRIT LOFT - VUE DÉGAGÉE - RUE DE SAINTONGE, à deux pas du métro Filles du Calvaire et de la Rue de Bretagne, dans un bel immeuble ancien, au 6ème étage un appartement d'une surface de 67 m² au sol au 47,20 m² loi carrez, il se compose d'un double séjour traversant exposé Sud-est avec belle hauteur sous plafond et poutres apparentes, cuisine ouverte, une chambre, une salle de bains avec baignoire, deux vasques et WC suspendus. Agence VILLARET MARAIS - tel: 01.42.78.17. 78.",,01 53 44 74 74,Exceptionnelle,6,09/10/2013,4,4,4,5,3,3,4,3,3,2,2,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-10eme-75/louis-blanc-aqueduc/81662607.htm,75010,560 000 ,N.C,oui,non,N.C,19 / 11 / 2013,la fayette,,,metro_paris:Louis Blanc,Métro Louis Blanc,76 m²,,1,,,,,,,oui,oui,oui,oui,3,"A proximité de toutes les commodités de du Canal Saint Martin, dans superbe immeuble pierre de taille avec ascenseur, gardien, interphone et digicode, appartement 3 pièces de 75.50 m² au calme donnant sur cours. Il comprend une entrée avec penderie, un salon, une cuisine entièrement équipée, deux chambres, une salle d'eau avec WC, deux dressing et une cave. Beau parquet chevron et droit, moulures. Fenêtres double vitrage dans toutes les pièces. 2.90 m de hauteur sous plafond.",,01 40 34 61 62,Très agréable,17,10/02/2013,4,4,3,4,4,4,4,3,3,4,3,3,3,3
http://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/82153921.htm,75018,560 000 ,2,non,N.C,N.C,20 / 11 / 2013,196,,,metro_paris:Abbesses,Abbesses,55 m²,1880,2,,,,,individuel...,séparée,oui,,oui,,3,"Paris 18ème - ABBESSES / THÉÂTRE DE L'ATELIER. Dans un bel immeuble montmartrois d'angle, au 2ème étage sans ascenseur, appartement de 3 pièces. Entrée, séjour bénéficiant de deux fenêtres sur rue, plein ouest et avec peu de vis-à-vis, cuisine équipée, 2 chambres, une salle de bains, une salle d'eau et 2 WC. Ensoleillé, bon état général. Cave. Idéal investisseur.",,01 45 03 10 00,Séduisante,30,18/11/2013,4,4,3,4,3,3,3,3,3,4,3,3,3,2
http://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/82187629.htm,75018,560 000 ,6,oui,oui,1,20 / 11 / 2013,616,,,metro_paris:Simplon,,74 m²,,1,,,,oui,central...,américaine,oui,oui,,,3,"Métro Simplon ou Marcadet, rue de Clignancourt, 4 pièces avec double séjour ouvrant sur un large balcon/terrasse et cuisine US exposé ouest, deux chambres, salle de bains, salle d'eau avec WC, WC séparés, nombreux rangements. Excellent plan, deux caves, un parking.",,01 42 51 27 27,Séduisante,30,18/11/2013,4,4,3,4,3,3,3,3,3,4,3,3,3,2
