url,cp,prix,etg,asc,ter,park,maj,ref,disp,gar,transp,prox,surf,const,toil,toil_sep,sdb,meuble,rang,chauf,cuis,gard,ent,calme,piece,descr,hon,tel,score_gen,nb_votes,date_last_vote,score_shop,score_rest,score_rep,score_transp,score_cult,score_neigh,score_safe,score_clean,score_calm,score_price,score_green,score_traf,score_air,score_park
http://www.seloger.com/annonces/locations/appartement/paris-11eme-75/bastille-popincourt/81021353.htm,75011,1 850 ,4,non,N.C,N.C,31 / 10 / 2013,13.20,,2700 €,metro_paris:Bastille,Bastille,56 m²,1800,1,,,oui,oui,individuel...,,,,,2,"En plein coeur de Bastille, vivre à Paris vous propose ce grand meublé de 2 pièces, avec poutres apparentes et vue sur la place de la Bastille, au 4ème étage d'un immeuble typiquement Parisien La pièce principale se compose d'un coin salon équipé d'un canapé lit, d'une télévision, d'une dable basse et d'un espace dinatoire pour 6 personnes. La cuisine est ouverte et entièrement équipée: plaques de cuissons, lave-vaisselle, lave-linge, réfrigérateur, four et grille pain. La chambre, donnant sur cour dispose d'un grand lit et de nombreux rangements très bien intégrés. La salle d'eau, dispose d'un baignoire, d'un lavabo, de rangements et de toilettes. Wi-Fi et TV inclus. Consommation électrique à la charge du locataire. Disponible pour locations de 3 à 12 mois. Frais d'agence à négocier selon la durée de la location. Information available in English.",3300 €,01 44 54 97 97,Très agréable,31,09/10/2013,4,4,4,4,4,3,4,3,4,4,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-3eme-75/archives/81002797.htm,75003,1 850 ,rdc,non,N.C,N.C,31 / 10 / 2013,1317,,3700 €,,Marais,50 m²,,1,,,oui,oui,individuel...,américaine,,,oui,2,"En plein coeur du Marais historique, Vivre à Paris vous propose ce charmant deux pièces de 50m² au sol, meublé de façon contemporaine. Pièce principale, avec une grande fenêtre apportant une belle luminosité, équipée d'un canapé et dispose également d'un espace dinatoire. Cuisine américaine très bien équipée. Chambre calme, donnant sur cour, équipée d'un grand lit double et de rangements s'intégrant parfaitement à la décoration d'ensemble. Salle de bain, à l'esprit très contemporain, possède une baignoire, un lavabo et des toilettes. Wi-Fi et TV inclus. Soigneusement décoré. Disponible pour locations de 3 à 12 mois. Frais d'agence à négocier selon la durée de la location. Information available in English.",3330 €,01 44 54 97 97,Exceptionnelle,6,09/10/2013,4,4,4,5,3,3,4,3,3,2,2,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-12eme-75/bois-de-vincennes/81774505.htm,75012,1 850 ,2,oui,N.C,N.C,15 / 11 / 2013,01046,,1575 €,metro_paris:Porte Doree,,63 m²,1965,1,,,,oui,central...,,oui,oui,,3,Métro porte doree/bizot ligne 8 immeuble en pierre agraphee ravalement récent copropriété bien tenue avec gardiens/ ascenseur espaces verts 3 pièces comprenant entrée avec placards un séjour 1 chambre avec balcon sur rue et une chambre s/jardins cuisine aménagée neuve une salle de bains un WC indépendant une cave appartement traversant clair et en bon état chauffage et eau chaude collectifs proche tramway lycée paul valery promenade plantée et bois de vincennes.,1500 €,01 71 19 44 70,Très agréable,31,08/09/2013,4,3,3,4,3,3,3,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/81777881.htm,75007,1 850 ,3,oui,non,0,15 / 11 / 2013,007-2216839,,1750.00 €,metro_paris:Ecole Militaire,,55 m²,,1,,,,oui,individuel,séparée...,,,oui,2,"Metro École Militaire - CHAMPS DE MARS. Avenue de la Bourdonnais /rue de Monttessuy. Très beau 2 pièces en PARFAIT ÉTAT au 3ème étage avec ascenseur comprenant: une entrée, un beau double séjour, une cuisine séparée entièrement équipée (avec électroménager), une chambre, une salle de bain. Double vitrage, calme et clair, nombreux rangements. DISPONIBLE IMMÉDIATEMENT Pour une visite contacter M. D'Orsetti au.",2212.60 €,06 24 98 71 82,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-8eme-75/parc-monceau/81797665.htm,75008,1 850 ,6,oui,non,N.C,13 / 11 / 2013,05,,1700 €,"metro_paris:Miromesnil,Monceau",Parc Monceau,54 m²,,1,oui,,,,,séparée,oui,,,3,"Métro Miromesnil – Proche place Narvik – Agréable appartement de 54 m² loi Carrez (22 m² supplémentaires au sol) au 6ème et dernier étage avec ascenseur, comprenant une entrée, un grand séjour en rotonde, deux chambres, une cuisine séparée aménagée (plaque de cuisson 4 feux incluse), une salle de bain et un WC séparé.
Idéalement situé, calme et lumineux. Chauffage central et eau chaude individuels à gaz.
Gardienne et immeuble sécurisé.",1836 €,01 49 70 93 30,Très agréable,12,03/05/2013,3,4,4,4,3,3,4,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/82252441.htm,75016,1 850 ,2,oui,non,0,15 / 11 / 2013,85652,,,metro_paris:Passy,,67 m²,,1,,,,,,séparée,,oui,,4,"LOCATION VIDE, Coeur PASSY. Rue Massenet. Dans un Immeuble Haussmannien de bon standing avec ascenseur, appartement au 2ème étage en bon état, se composant d'une entrée, d'un double séjour sur rue, d'une petite cuisine indépendante (NON ÉQUIPÉE, JUSTE L'ÉVIER + BRANCHEMENTS), d'une salle de bains, WC, 2 chambres donnant à l'arrière sur la verdure. Eau et Chauffage individuels. A voir très vite, libre de suite. Parquet Moulures cheminées. LIBRE DE SUITE.",2200.0 €,01 44 05 05 06,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/82492073.htm,75006,1 850 ,3,non,non,N.C,14 / 11 / 2013,6660433,,1790 €,"metro_paris:Odeon,Saint-Michel",Métro Odéon / Saint-Michel,53 m²,,1,,,,,individuel...,séparée,,,oui,2,"Paris VIe - Rue Saint-André des Arts. Dans un très bel immeuble classé inscrit monument historique: l'hôtel du Tillet de la Bussière. Grand 2 pièces de 53 m² au 3ème étage sans ascenseur. En très bon état. Très lumineux et parfaitement au calme. Traversant. Hauteur sous plafond: 2,60 m. Il est composé d'une pièce principale avec 3 fenêtres, une grande chambre de 15 m², une salle de bains avec WC, une cuisine indépendante aménagée. Chauffage et eau chaude individuels au gaz. Disponible de suite.",2013.75 €,01 55 42 15 74,Exceptionnelle,7,12/11/2012,5,5,5,5,5,5,5,5,4,5,4,5,4,4
http://www.seloger.com/annonces/locations/appartement/paris-13eme-75/81815405.htm,75013,1 850 ,5,oui,non,0,15 / 11 / 2013,2492,,,,,80 m²,,1,,,,oui,,,,oui,,3,"XIIIème. Rue Damesme. Situé dans le quartier résidentiel des peupliers, nous vous proposons ce 3 pièces en parfait état. Très lumineux et entièrement MEUBLE. Il se compose d'une entrée, d'un séjour/salle à manger, d'une cuisine ouverte entièrement aménagée et équipée, d'une salle de bain avec baignoire, WC séparés. Nombreux rangements.",1831.5 €,06 58 45 81 58,Très agréable,23,26/05/2013,4,4,4,4,4,3,4,3,3,3,3,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/82901133.htm,75005,1 850 ,6,oui,non,N.C,15 / 11 / 2013,9569,16 / 12 / 2013,3700 €,"metro_paris:Place Monge (Jardin des Plantes),Saint-Jacques",Métro Place Monge,38 m²,,1,,,oui,,individuel,coin...,,,oui,2,"Appartement meublé d'environ 38 m², situé rue des Fossés Saint Jacques (quartier Panthéon - Sorbonne) dans un immeuble de standing, au 6ème étage avec ascenseur. Il comporte 1 salon, 1 chambre, 1 cuisine Kitchenette, 1 salle de douche. Le chauffage est individuel - électrique. Il est à louer sur des périodes de: 1 à 2 mois, 3 à 5 mois, 6 à 12 mois,+ de 12 mois. Consultez d'autres annonces similaires sur notre site Book-A-Flat.",2553 €,01 47 03 14 20,Très agréable,9,27/09/2013,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/auteuil-sud/83063879.htm,75016,1 850 ,7,oui,non,1,14 / 11 / 2013,Mandat N° G 183,,Salairehabituelnet/mois:5550 €,metro_paris:Mirabeau,Paris XVI - Mirabeau,72 m²,,1,oui,,,,,,,,,3,"Rue François Gérard: Dans un immeuble Résidentiel et Bourgeois, un 3 Pièces de 72 M² environ, au 7ème et dernier étage lumineux, donnant plein Sud et sur une cour calme, comprenant un entrée, un séjour de 24 M² environ, une cuisine aménagée, 2 chambres, une salle de bain, un WC Séparé. Ascenseur. Cave. Parking au sous-sol.",1509 €,01 39 55 06 06,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/83144305.htm,75014,1 850 ,4,oui,non,N.C,15 / 11 / 2013,5092,01 / 01 / 2014,3700 €,"metro_paris:Alesia,Pernety",Métro Pernety,53 m²,1950,1,oui,,oui,,central,américaine,,,oui,3,"Appartement meublé d'environ 53 m², situé rue Pernety (quartier Alésia) dans un immeuble bourgeois, au 4ème étage avec ascenseur. Il comporte 1 salon, 1 salle à manger, 1 chambre, 1 cuisine américaine, 1 salle de douche, WC séparés. Le chauffage est collectif - au gaz. Cet appartement est disponible à partir du 2014-01-01. Il est à louer sur des périodes de: 1 à 2 mois, 3 à 5 mois, 6 à 12 mois,+ de 12 mois. Consultez d'autres annonces similaires sur notre site Book-A-Flat.",2553 €,01 47 03 14 20,Très agréable,18,09/10/2013,4,5,4,4,4,4,4,4,4,3,4,4,3,3
http://www.seloger.com/annonces/locations/appartement/paris-8eme-75/elysees-madeleine/68332699.htm,75008,1 850 ,4,oui,non,N.C,15 / 11 / 2013,4077,,3700 €,,Métro Franklin D. Roosevelt,35 m²,1800,1,,,oui,,individuel,américaine,,,oui,1,"Studio meublé d'environ 35 m², situé rue de Ponthieu (quartier Champs Élysées) dans un immeuble de standing, au 4ème étage avec ascenseur. Il comporte 1 salon, 1 cuisine américaine, 1 salle de douche. Le chauffage est individuel - électrique. Libre actuellement, il est à louer sur des périodes de 1 à 2 mois, 3 à 5 mois, 6 à 12 mois,+ de 12 mois.",2553 €,01 47 03 14 20,Très agréable,12,03/05/2013,3,4,4,4,3,3,4,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-17eme-75/pereire-malesherbes/82916265.htm,75017,1 850 ,1,oui,non,N.C,14 / 11 / 2013,VP1-029E,,,metro_paris:Pereire,Bayen proche pereire,56 m²,1900,1,oui,,oui,oui,individuel...,aucune,,,,3,"BAYEN-PEREIRE Appartement de 3 pièces meublé au premier étage d'un immeuble pierre de taille avec ascenseur.Il comprend une belle entrée, un séjour très lumineux, une salle à manger, une cuisine indépendante aménagée et équipée, une belle chambre avec des rangements, une grande salle de bains, un WC séparé et deux caves. Distribution idéale, Plein de charme.Le forfait internet est inclus dans les charges.En plein coeur des commerces.",1900 €,01 43 80 60 80,Très agréable,36,01/10/2013,4,4,4,4,3,4,4,3,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/83472449.htm,75006,1 850 ,rdc,oui,oui,N.C,15 / 11 / 2013,51377671,,3700 €,rer_idf:Luxembourg,Jardin du luxembourg,56 m²,1864,1,,,oui,,individuel...,séparée,,oui,,3,"RUE DE VAUGIRARD, Situé dans un bel immeuble ancien, un charmant appartement meublé sur cour de 2/3 pièces comprenant une entrée, un séjour, une salle à manger, une chambre, une cuisine indépendante, une salle de bains et un WC. Chauffage et eau chaude individuels au gaz. EXCLUSIVITÉ LAFORET PRESTIGE Paris 6 - Regulated by RICS.",1850 €,01 43 54 41 65,Exceptionnelle,7,12/11/2012,5,5,5,5,5,5,5,5,4,5,4,5,4,4
http://www.seloger.com/annonces/locations/appartement/paris-6eme-75/odeon/83225283.htm,75006,1 850 ,rdc,oui,oui,N.C,15 / 11 / 2013,51339797,,3700 €,rer_idf:Luxembourg,Jardin du luxembourg,56 m²,1864,1,,,oui,,individuel...,séparée,,oui,,3,"RUE DE VAUGIRARD, Situé dans un bel immeuble ancien, un charmant appartement meublé sur cour de 2/3 pièces comprenant une entrée, un séjour, une salle à manger, une chambre, une cuisine indépendante, une salle de bains et un WC. Chauffage et eau chaude individuels au gaz. EXCLUSIVITÉ LAFORET PRESTIGE Paris 6 - Regulated by RICS.",1850 €,01 43 54 41 65,Exceptionnelle,7,12/11/2012,5,5,5,5,5,5,5,5,4,5,4,5,4,4
http://www.seloger.com/annonces/locations/appartement/paris-5eme-75/saint-victor/83439805.htm,75005,1 850 ,rdc,non,non,1,15 / 11 / 2013,4344990,04 / 01 / 2014,1750 €,metro_paris:Cardinal-Lemoine,Contrescarpe,65 m²,1850,1,,,,,individuel...,américaine,oui,,,3,"Paris Ve - Contrescarpe, rue du Cardinal Lemoine, au fond d'une allée, un rez-de-jardin atypique donnant sur cour. L'appartement se décompose de la manière suivante: une chambre, une salle de bains, une petite chambre en sous-sol. Travaux de rafraîchissement à prévoir. Grande cave, un emplacement de parking dans la cour, gardienne. Disponible dès à présent.",1968.75 €,01 55 43 37 33,Très agréable,9,27/09/2013,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/80732347.htm,75016,1 850 ,6,oui,oui,N.C,14 / 11 / 2013,01133,,3600 €,,Commerces,55 m²,1990,1,,,oui,,individuel...,séparée...,,oui,oui,2,"RUE DE LA FAISANDERIE dans un immeuble récent de très bon standing au dernier étage ascenseur, appartement meublé composé d'une entrée, salon avec terrasse de plain-pied, cuisine indépendante équipée, chambre et salle de bains décoré d'une façon contemporaine et soignée très calme et ensoleillé.",2500 €,01 41 92 09 09,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/invalides/83521827.htm,75007,1 850 ,1,non,non,N.C,14 / 11 / 2013,app_764-1286,,,metro_paris:Invalides,Invalides,54 m²,,,,,,,,,,,oui,2,"Rue de Bourgogne: Cet appartement se compose d'une entrée, un salon/salle à manger sur rue, une chambre au calme sur la cour, une cuisine et une salle de bains. Belle hauteur sour plafond, parquet. LOCATION MEUBLÉE - BAIL DE 1 AN RENOUVELABLE - LOYER; 1.850EUR/MOIS CHARGES COMPRISES.",3108 €,01 44 18 06 00,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-2eme-75/montorgueil-saint-denis/82458089.htm,75002,1 850 ,3,non,non,0,15 / 11 / 2013,171,08 / 12 / 2013,,,,55 m²,,1,oui,,,,individuel,,,,,3,"Au coeur de Montorgueil, situé dans la charmante rue Greneta, 3 pièces meublé, 2 chambres, avec parquet et moulures donnant sur cour intérieure. Cet appartement conçu en étoile se compose: d'une entrée,, d'un séjour (canapé convertible, table de salle à manger), d'une cuisine ouverte, aménagée et équipée (lave-linge), de deux chambres (l'une avec 2 lit simples et la 2ème avec lit double, bureau, rangements), d'une salle de bain (baignoire, sèche serviette) et d'un WC indépendant. Particulièrement calme et lumineux. A 50m de la rue Montorgueil, rue piétonne et commerçante. Note de confort Cosy Home: 3 canapés.",,01 47 83 91 00,Très agréable,8,13/08/2013,4,4,4,4,3,3,3,3,3,3,3,2,3,2
http://www.seloger.com/annonces/locations/appartement/paris-1er-75/saint-germain-l-auxerrois/81407609.htm,75001,1 850 ,4,oui,non,0,15 / 11 / 2013,10702-1978l,,,metro_paris:Louvre-Rivoli,Louvre rivoli,63 m²,,1,,,,oui,,,,oui,,2,"MÉTRO LOUVRE RIVOLI LOCATION VIDE Paris 1er A 2 MIN DES TRANSPORTS ! Superbe appartement très lumineux en duplex. Au 4ème étage avec ascenseur d'un immeuble ancien, il se compose d'une entrée avec placards, d'une cuisine toute équipée, un salon/salle à manger, une très grande chambre avec dressing, une salle de bain, des WC séparés. Cave. Chauffage individuel au gaz. Loyer: 1 850EUR charges comprises Honoraires: 1730EUR + TVA à 19.6% Autres appartements vides ou meublés disponibles chez Cattalan Johnson.",,01 45 74 87 77,Très agréable,11,29/12/2012,4,4,4,4,4,4,4,4,3,3,4,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-6eme-75/saint-germain-des-pres/75491063.htm,75006,1 850 ,1,non,non,N.C,15 / 11 / 2013,296la,,,"metro_paris:Odeon,Saint-Germain des Prés",,38 m²,,1,,,oui,,,équipée,,,oui,2,"Paris 75006. Boulevard Saint-Germain, près de l'église Saint Germain des Près /de la brasserie LIPP (en face du FLORE), au 1er étage sur une jolie cour d'un immeuble XVIII° de caractère, très calme, 38 m², 1 chambre avec 2 lits jumeaux, 1 salon avec canapé lit convertible, poutres apparentes, cuisine séparée entièrement équipée avec lave-linge et lave vaisselle, salle de bain avec WC. PRESTATIONS: Wifi Internet, TV câblée, serviettes, draps, téléphone. Métro: Saint Germain-des-Près/Odéon (lignes 4,10). Loyer 1850, sans frais d'agence supplémentaires. LOUABLE/VISITABLE à partir du 17 septembre.",,01 43 29 27 25,Exceptionnelle,7,12/11/2012,5,5,5,5,5,5,5,5,4,5,4,5,4,4
http://www.seloger.com/annonces/locations/appartement/paris-17eme-75/83323225.htm,75017,1 850 ,2,oui,non,0,14 / 11 / 2013,A-15174,16 / 12 / 2013,3700 €,metro_paris:Malesherbes,,64 m²,1958,2,,,,,,équipée,,,,2,"75017 Paris. Un 2 pièces spacieux meublé de 64 m² env au 2ème étage ascenseur comprenant une grande entrée, salon / salle à manger, une chambre, une salle de bains avec WC, WC individuel, une cuisine équipée. Balcon. Chauffage collectif, gardien. Loyer 1850 e cc.",,01 55 61 92 92,Très agréable,36,01/10/2013,4,4,4,4,3,4,4,3,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-3eme-75/82359555.htm,75003,1 850 ,6,oui,non,N.C,15 / 11 / 2013,82359555,,1800 €,metro_paris:République,,53 m²,,1,oui,,oui,,,américaine...,,,,2,"Paris 3ème - Situé à 200m de la Place de la République, au pied du métro ""Temple"" dans un immeuble de standing, appartement de 2 pièces meublé de 53,51 m² (Carrez) au 6ème et dernier étage avec ascenseur et comprenant: entrée - cuisine américaine équipée avec espace coin repas - séjour lumineux avec belle vue dégagée - chambre avec rangement - salle de bains - WC.
Cave - Local à vélo - Chauffage individuel électrique.
Les plus: excellent état - huisseries en PVC double vitrage - Volets - Salle de bains avec fenêtre - Cuisine équipée de four micro-onde, réfrigérateur, plaques induction, hotte, lave-vaisselle, lave-linge/sèche linge.
LIBRE DE SUITE
Loyer nu: 1.800 E + Provisions sur charges: 50 E
Frais d'agence: 1432 euros + Dépôt de garantie: 1800 E.",1432 €,01 64 86 10 00,Exceptionnelle,6,09/10/2013,4,4,4,5,3,3,4,3,3,2,2,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/83495239.htm,75015,1 850 ,5,oui,non,N.C,14 / 11 / 2013,83495239,,1665 €,"metro_paris:Bir-Hakeim (Grenelle),La Motte-Picquet Grenelle",Champs de Mars - Métro Motte Picquet Grenelle,56 m²,,1,oui,,,oui,,séparée,oui,,,2,"Appartement situé rue Alasseur à proximité du Champs de Mars et du Métro Motte Picquet Grenelle. Un Appartement de type Loft/Atelier d'Artiste refait à neuf situé au 5ème étage avec ascenseur. Appartement comprenant un grand séjour très lumineux, une chambre ouverte, une cuisine indépendante aménagée (évier, rangements, plaques chauffantes, branchement lave-linge), une salle d'eau avec un WC. Appartement lumineux avec double expositions et parquet. Chauffage et eau chaude collectifs par immeuble compris dans les charges. Gardienne dans l'immeuble. Belles prestations.",1850 €,01 43 57 45 68,Très agréable,29,17/10/2013,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/80560287.htm,75014,1 850 ,4,oui,oui,0,13 / 11 / 2013,CHAL1500,31 / 07 / 2014,1640.00 €,metro_paris:Alesia,Montsouris,77 m²,,1,,,,oui,central,séparée,oui,,,3,"ALESIA - MONTSOURIS Dans petite rue, immeuble récent avec parc privée, digicode, interphone, gardienne. Très grand 3 pièces avec terrasse et 2 loggias, double exposition, double vue dégagée sans vis à vis. Comprenant: Grande entrée avec placards, éjour, Cuisine, 2 chambres, 2 salles de bains-WC, WC séparés, nombreux rangements, plus surfaces extérieurs. Honoraires locataires 2510.40 e.",2392.00 €,01 43 27 04 04,Très agréable,18,09/10/2013,4,5,4,4,4,4,4,4,4,3,4,4,3,3
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/ecole-militaire/82950565.htm,75007,1 850 ,1,N.C,non,N.C,13 / 11 / 2013,CAM12,,,,"Métro L. 8 ""École Militaire"" et RER C ""Pont de l'Alma""",50 m²,,1,oui,,,,,séparée,,,,2,"CHAMP DE MARS - BOURDONNAIS
A proximité immédiate du Champ de Mars et des commerces de la rue Saint Dominique. Au 1er étage d'un immeuble en pierres de taille de standing, cet appartement de 2 pièces traversant entièrement REFAIT A NEUF bénéficie d'un plan parfait. Il est composé d'une entrée, un séjour, une cuisine indépendante entièrement équipée, une chambre, une salle d'eau avec douche à l'italienne et un WC indépendant. Une cave est attachée à ce bien de qualité ! DISPONIBLE DE SUITE.","1938,25 €",01 42 50 02 04,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/83477357.htm,75007,1 850 ,2,oui,non,N.C,15 / 11 / 2013,07-62178,,,,,52 m²,,1,,,,,,séparée...,,,oui,3,"LOCATION VIDE
Très beau deux pièces de 52 m², situé aun 2ème étage avec ascenseur d'un immeuble ancien 1930, situé dans une rue calme à proximité de la rue Saint Dominique et de ses commerces et donnant entièrement sur cour.
Il se compose d'un grand salon/salle à manger avec parquet et cheminée à l'éthanol, une cuisine séparée équipée'design', une chambre avec un mur en pierres apparentes, un dressing et une salle de bains contemporaine, un w. -c. Séparé.
Une cave complète ce bien.
Calme - Parfait état 
Proximité commerces et transports.","1850,0000 €",01 45 55 46 63,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/chaillot/79880987.htm,75016,1 850 ,1,oui,non,0,15 / 11 / 2013,721548,,1580.0 €,metro_paris:Trocadero,,49 m²,1937,1,,,,oui,,séparée...,,,,2,"A 2 pas du Trocadéro, appartement de 2
pièces, 49m², complètement refait à neuf
composé de: séjour avec cuisine US
dinatoire agencée et équipée, chambre 
avec de nombreux placards, salle de bain
avec WC - CAVE.",1850.0 €,01 56 28 06 20,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-5eme-75/saint-victor/83352731.htm,75005,1 850 ,rdc,N.C,non,N.C,14 / 11 / 2013,Linné,23 / 12 / 2013,1550 €,metro_paris:Jussieu,,56 m²,,1,oui,,,oui,,,,,,3,"Paris 5 - JUSSIEU - Appartement de 3 pièces 56 m² vide en rez-de-chaussée sur cour comprenant pièce principale, cuisine ouverte aménagée (avec réfrigérateur), 2 chambres, salle de bains, WC, beaucoup de placards. Cave. Tomette dans la pièce principale et poutres apparentes. COLOCATION ACCEPTÉE.",2050 €,01 44 08 05 27,Très agréable,9,27/09/2013,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-7eme-75/gros-caillou/81713363.htm,75007,1 850 ,6,oui,non,0,15 / 11 / 2013,823823,01 / 12 / 2013,1760.0 €,,,47 m²,1900,1,oui,,,,,séparée...,,,,3,"Vue Tour Eiffel: Bel Appartement VIDE
au 6e étage avec ascenseur. Bon État.
Séjour et 2 chambres
Cuisine US, Salle d'eau, et WC
Cave, Parquet, Moulures, double vitrage.
Proche Transports et Commerces.",1894.46 €,01 75 77 55 70,Exceptionnelle,14,01/05/2013,4,4,5,4,3,4,4,5,4,2,4,4,4,3
http://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/82724081.htm,75015,1 850 ,5,non,non,0,14 / 11 / 2013,MAINE266,,1625.00 €,,,70 m²,1900,,,,,,,aucune,,,,4,"Appartement 4 pièces, de 70 m², dans un immeuble moderne. Au 5ème étage avec ascenseur. Entrée avec penderie, séjour, coin repas, balcon de 5 m², cuisine aménagée, salle de bains, toilettes, 2 chambres sur cour, dressing. Cave et Parking. Chauffage collectif. Moquette au sol. Digicode et interphone. Proche école.",1258.00 €,01 45 45 99 99,Très agréable,29,17/10/2013,4,4,4,4,4,3,4,4,4,3,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/porte-dauphine/83526457.htm,75116,1 850 ,4,oui,non,N.C,14 / 11 / 2013,83526457,,3700 €,,,65 m²,,1,oui,,oui,oui,central,séparée...,oui,oui,,3,"Dans un immeuble récent, au 4ème étage ascenseur, appartement meublé comprenant entrée, double séjour avec rangements (ou chambre), balcon, chambre sur jardin avec grand placard-penderie, salle de bains, cuisine équipée. Parquet. Gardien. Cave.",2664 €,01 45 53 00 78,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
http://www.seloger.com/annonces/locations/appartement/paris-5eme-75/jardin-des-plantes/79620761.htm,75005,1 850 ,1,N.C,non,N.C,15 / 11 / 2013,79620761,,3300 €,metro_paris:Cardinal-Lemoine,,55 m²,,1,oui,,oui,,,américaine,,oui,,3,"Rue Monge
Appartement meublé de 55m² au 1er étage comprenant entrée, séjour avec cuisine américaine,
2 chambres, salle de bains et WC séparés.
Contactez le.",200 €,01 43 54 23 98,Très agréable,9,27/09/2013,4,5,4,4,4,3,4,4,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-19eme-75/buttes-chaumont/81805059.htm,75019,1 850 ,3,oui,non,1,15 / 11 / 2013,2948V,15 / 01 / 2014,1700 €,"metro_paris:Bolivar,Buttes-Chaumont",Buttes Chaumont,65 m²,1990,1,oui,,,,central,américaine,,,,3,"75019 Paris Exclusivité Buttes Chaumont Metro Bolivar rue des Dunes 3 pièces vide style loft avec baies vitrées 65 m² séjour et sa cuisine ouverte parquet au sol salle de bains + WC balcon parking chauffage inclus Honoraires 2033,20Euros.",2033.2 €,01 47 05 78 26,Séduisante,39,03/09/2013,4,3,3,4,4,3,3,3,3,4,4,3,3,3
http://www.seloger.com/annonces/locations/appartement/paris-12eme-75/jardin-de-reuilly/80430221.htm,75012,1 850 ,4,oui,N.C,1,14 / 11 / 2013,1010,,1680 €,metro_paris:Faidherbe-Chaligny,Hospital Saint Antoine,73 m²,1970,1,,,,oui,électrique,,,oui,,3,"3/4 pièces 73 m² - Metro Reuilly / Faidherbe Entrée, double-séjour avec placards et balcons, cuisine aménagée, 2 chambres avec balcons, salle d'eau, salle de bains, WC, cave et parking.",1850 €,01 40 09 66 64,Très agréable,31,08/09/2013,4,3,3,4,3,3,3,3,3,3,3,3,3,2
http://www.seloger.com/annonces/locations/appartement/paris-16eme-75/muette-nord/83355985.htm,75016,1 850 ,8,oui,non,N.C,15 / 11 / 2013,6715661,31 / 01 / 2014,1600 €,metro_paris:Passy,Location 2 pièces,61 m²,1950,1,,,,oui,central,équipée,,oui,oui,2,"PASSY - Au 8ème Étage d'un Immeuble Récent, Bel Appartement d'une Surface de 61 m² comprenant: Une Entrée avec Placards, Un Grand Séjour avec Balcon, Une Chambre, Un Dressing, Une Salle de Bains, Une Cuisine Équipée, Un WC Indépendant. Appartement Très Lumineux, Très Calme. Une Cave.",1850 €,01 45 25 90 41,Très agréable,45,26/10/2013,4,3,4,4,4,4,4,4,4,3,4,3,4,3
